publishDate,hToneOnePN,hToneTwoPN,toneOnePN,toneOneAP,toneOneSW,toneOneOU,toneTwoPN,toneTwoAP,toneTwoSW,toneTwoOU
2016-01-30T00:02:08.000+01:00,4.363636363636363,0.6271186440677966,2.1236363636363635,2.0382775119617227,3.588709677419355,1.7903225806451613,0.359720605355064,0.3417322834645669,0.5641476274165202,0.2832369942196532
2015-10-27T22:36:04.000+01:00,5.72093023255814,0.7024221453287197,2.7743589743589743,1.9624277456647399,3.3106382978723405,1.5051020408163265,0.4701086956521739,0.3248780487804878,0.5360315893385982,0.20162932790224034
2015-07-24T22:20:13.000+02:00,8.03448275862069,0.7786259541984732,3.4339622641509435,2.1497175141242937,4.319371727748691,1.8088642659279779,0.548936170212766,0.3650224215246637,0.6240157480314961,0.2879684418145957
2015-04-24T23:20:08.000+02:00,5.472222222222222,0.6909871244635193,2.8151260504201683,1.8,3.556,1.668076109936575,0.47577092511013214,0.2857142857142857,0.5610184372256365,0.25039619651347067
2015-01-31T00:58:06.000+01:00,4.294117647058823,0.6222222222222222,2.779220779220779,2.059101654846336,3.2108843537414966,1.5483870967741935,0.47079037800687284,0.3462132921174652,0.5250403877221325,0.21518987341772153
2014-10-23T07:10:07.000+02:00,6.76,0.7422680412371134,2.192170818505338,2.0925,3.1580882352941178,1.766990291262136,0.3734671125975474,0.3532740501212611,0.5190097259062776,0.2771929824561403
2014-07-24T01:30:10.000+02:00,5.439024390243903,0.6893939393939394,2.5397350993377485,2.148619957537155,3.35625,1.704626334519573,0.43498596819457436,0.3648010788941335,0.5408895265423243,0.26052631578947366
2014-04-23T00:44:03.000+02:00,5.1063829787234045,0.6724738675958188,3.158590308370044,1.8532289628180039,3.6493506493506493,1.8490945674044266,0.5190677966101694,0.299039780521262,0.5698324022346368,0.2980225988700565
2014-01-31T21:30:05.000+01:00,5.447368421052632,0.689795918367347,2.1136363636363638,1.9185441941074524,2.9476439790575917,1.542857142857143,0.35766423357664234,0.3147268408551069,0.493368700265252,0.21348314606741572
2013-10-25T20:01:29.000+02:00,7.2,0.7560975609756098,2.1653543307086616,2.0164383561643837,3.625,1.9380053908355794,0.3681592039800995,0.3369663941871026,0.5675675675675675,0.3192660550458716
2013-09-10T02:21:06.000+02:00,12.5,0.8518518518518519,2.8582089552238807,1.697080291970803,3.5342465753424657,2.044642857142857,0.4816247582205029,0.2584573748308525,0.5589123867069486,0.34310850439882695
2013-07-29T21:50:03.000+02:00,6.8125,0.744,2.0748663101604277,2.066420664206642,3.0741758241758244,1.6162988115449914,0.34956521739130436,0.34777376654632974,0.5091031692515172,0.23556132381570408
2012-10-25T22:00:11.000+02:00,4.213114754098361,0.6163522012578616,1.6771084337349398,2.0545454545454547,2.91025641025641,1.7095588235294117,0.25292529252925294,0.34523809523809523,0.4885245901639344,0.2618724559023066
2012-07-25T00:00:07.000+02:00,4.408163265306122,0.630188679245283,1.9750692520775623,2.033596837944664,3.3225806451612905,1.8342644320297952,0.32774674115456237,0.34071661237785017,0.5373134328358209,0.2943495400788436
2012-04-28T00:30:04.000+02:00,5.681818181818182,0.7006802721088435,1.9583333333333333,2.128691983122363,3.55205047318612,1.8268482490272373,0.323943661971831,0.3607552258934592,0.5606375606375607,0.2924982794218858
2012-02-04T02:40:04.000+01:00,5.680851063829787,0.7006369426751592,2.168765743073048,2.0578512396694215,3.051948051948052,1.6791530944625408,0.3688394276629571,0.34594594594594597,0.5064102564102564,0.25349544072948327
2011-10-25T22:50:16.000+02:00,4.703703703703703,0.6493506493506493,2.3796296296296298,1.9757462686567164,3.0267379679144386,1.492436974789916,0.40821917808219177,0.32789968652037615,0.5033200531208499,0.19757248819959541
2011-07-27T02:50:12.000+02:00,6.341463414634147,0.7275747508305648,2.941780821917808,1.826689774696707,4.057627118644068,1.6471544715447155,0.4926151172893136,0.29245861434702636,0.6045576407506702,0.24447174447174447
2011-04-30T01:30:23.000+02:00,4.549019607843137,0.6395759717314488,2.3815789473684212,1.8136882129277567,3.963235294117647,1.812889812889813,0.4085603112840467,0.2891891891891892,0.597037037037037,0.28898743532889876
2011-02-05T00:30:15.000+01:00,6.363636363636363,0.7283950617283951,2.3733333333333335,1.7607476635514019,3.7818791946308723,1.7439024390243902,0.40711462450592883,0.2755585646580907,0.5817543859649122,0.27111111111111114
2010-11-01T22:05:21.000+01:00,5.545454545454546,0.6944444444444444,2.5267175572519083,1.8329764453961457,3.04885993485342,1.54375,0.4329004329004329,0.29402872260015117,0.5060337892196299,0.21375921375921375
2010-07-31T02:05:23.000+02:00,4.518518518518518,0.6375838926174496,2.3127147766323026,1.8429906542056074,3.670138888888889,1.7331932773109244,0.3962655601659751,0.2965154503616042,0.5717472118959108,0.2682551883166795
2010-04-30T21:45:18.000+02:00,4.666666666666667,0.6470588235294118,2.526086956521739,1.812375249500998,2.8803680981595092,1.584862385321101,0.43279901356350187,0.28885734563520227,0.48458498023715413,0.22626441881100265
2010-02-05T23:29:31.000+01:00,4.551020408163265,0.6397058823529411,2.5524193548387095,1.9370786516853933,3.748971193415638,1.79155672823219,0.4370034052213394,0.3190512624330528,0.5788561525129983,0.2835538752362949
2009-10-30T23:43:07.000+01:00,2.4329896907216493,0.4174174174174174,1.4959568733153639,1.6294117647058823,2.062780269058296,1.691511387163561,0.19870410367170627,0.23937360178970918,0.34699853587115664,0.2569230769230769
2009-08-05T02:38:11.000+02:00,2.7111111111111112,0.46107784431137727,2.156050955414013,1.9640591966173362,3.5714285714285716,1.9094736842105262,0.36629667003027244,0.3252496433666191,0.5625,0.3125904486251809
