publishDate,hToneOnePN,hToneTwoPN,toneOnePN,toneOneAP,toneOneSW,toneOneOU,toneTwoPN,toneTwoAP,toneTwoSW,toneTwoOU
2015-10-06T22:41:01.000+02:00,5.344827586206897,0.6847826086956522,3.108974358974359,1.9596273291925466,4.187134502923977,1.625,0.5132605304212169,0.3242392444910808,0.6144306651634723,0.23809523809523808
2015-07-24T01:47:05.000+02:00,2.0303030303030303,0.34,2.0714285714285716,1.5222551928783383,5.0198675496688745,1.8682170542635659,0.3488372093023256,0.20705882352941177,0.6677667766776678,0.3027027027027027
2015-04-28T12:49:05.000+02:00,2.6341463414634148,0.44966442953020136,2.6808510638297873,1.4375,5.271844660194175,1.7075471698113207,0.45664739884393063,0.1794871794871795,0.6811145510835913,0.2613240418118467
2015-01-30T02:20:08.000+01:00,3.9166666666666665,0.5932203389830508,2.4782608695652173,1.861344537815126,3.8721804511278197,1.8131868131868132,0.425,0.3010279001468429,0.5895061728395061,0.2890625
2014-10-28T03:45:08.000+01:00,5.333333333333333,0.6842105263157895,2.397163120567376,1.8293515358361774,4.890510948905109,1.8288288288288288,0.4112734864300626,0.293124246079614,0.6604708798017348,0.2929936305732484
2014-08-03T16:40:09.000+02:00,4.264705882352941,0.6201117318435754,2.4752475247524752,1.8200836820083681,4.153225806451613,2.0584795321637426,0.42450142450142453,0.29080118694362017,0.6118935837245696,0.34608030592734224
2014-05-02T07:00:06.000+02:00,3.5277777777777777,0.558282208588957,1.9067796610169492,1.7627906976744185,4.148148148148148,2.1216216216216215,0.3119533527696793,0.2760942760942761,0.6115107913669064,0.3593073593073593
2014-01-31T02:30:08.000+01:00,3.111111111111111,0.5135135135135135,1.9671052631578947,1.9064748201438848,3.4968152866242037,1.4472573839662448,0.3259423503325942,0.3118811881188119,0.5552407932011332,0.18275862068965518
2013-10-29T01:30:08.000+01:00,3.0,0.5,2.0821917808219177,1.857677902621723,3.5460526315789473,1.6435185185185186,0.3511111111111111,0.30013106159895153,0.5600578871201157,0.2434325744308231
2013-07-30T01:50:05.000+02:00,3.8292682926829267,0.5858585858585859,2.15,1.7831715210355987,3.93125,1.6478260869565218,0.36507936507936506,0.2813953488372093,0.5944233206590621,0.24466338259441708
2013-05-30T19:10:16.000+02:00,4.55,0.6396396396396397,2.490740740740741,2.3694581280788176,5.129411764705883,1.8571428571428572,0.4270557029177719,0.4064327485380117,0.6737044145873321,0.3
2013-05-01T21:30:07.000+02:00,7.0,0.75,2.3529411764705883,2.509433962264151,7.916666666666667,2.8285714285714287,0.40350877192982454,0.43010752688172044,0.7757009345794392,0.47761194029850745
2013-04-26T02:00:10.000+02:00,2.816326530612245,0.47593582887700536,2.2110091743119265,2.0259067357512954,4.458715596330276,1.7586206896551724,0.37714285714285717,0.339041095890411,0.6336134453781512,0.275
2013-02-14T07:20:00.000+01:00,7.238095238095238,0.7572254335260116,2.4324324324324325,1.8373702422145328,4.28476821192053,1.231920199501247,0.41732283464566927,0.2951219512195122,0.6215538847117794,0.10391061452513967
2013-02-01T01:40:04.000+01:00,3.268292682926829,0.5314285714285715,1.9877300613496933,1.926356589147287,3.6729559748427674,1.625,0.33059548254620125,0.3165562913907285,0.5720053835800808,0.23809523809523808
2012-10-30T00:30:04.000+01:00,1.2878787878787878,0.12582781456953643,2.1181102362204722,1.8143459915611815,2.9798657718120807,1.5953488372093023,0.35858585858585856,0.2893553223388306,0.4974704890387858,0.22939068100358423
2012-07-31T01:50:03.000+02:00,3.6052631578947367,0.5657142857142857,1.7643979057591623,1.644578313253012,3.98159509202454,1.6563706563706564,0.2765151515151515,0.2437357630979499,0.5985221674876847,0.24709302325581395
2012-05-19T02:42:07.000+02:00,4.0,0.6,1.7722772277227723,1.8020477815699658,3.3947368421052633,1.199468085106383,0.2785714285714286,0.2862362971985384,0.5449101796407185,0.09068923821039904
2012-05-13T17:32:02.000+02:00,5.428571428571429,0.6888888888888889,3.638888888888889,2.8275862068965516,7.833333333333333,2.259259259259259,0.5688622754491018,0.4774774774774775,0.7735849056603774,0.38636363636363635
2012-05-11T21:44:04.000+02:00,5.5,0.6923076923076923,2.546666666666667,1.940251572327044,3.746031746031746,1.3826530612244898,0.43609022556390975,0.31978609625668447,0.5785953177257525,0.16059957173447537
2012-05-01T03:00:05.000+02:00,3.706896551724138,0.575091575091575,2.0213675213675213,1.7897435897435898,4.115384615384615,1.5740740740740742,0.33804809052333806,0.28308823529411764,0.6090225563909775,0.22302158273381295
2012-02-07T01:50:06.000+01:00,2.476923076923077,0.4247787610619469,1.8403361344537814,1.7922077922077921,3.678048780487805,1.7292307692307691,0.2958579881656805,0.2837209302325581,0.5724713242961418,0.26719278466741825
2011-10-28T05:30:00.000+02:00,3.1555555555555554,0.5187165775401069,1.99375,1.6715867158671587,3.1104294478527605,1.6356275303643724,0.33194154488517746,0.2513812154696133,0.5134328358208955,0.2411674347158218
2011-07-22T03:20:24.000+02:00,5.714285714285714,0.7021276595744681,2.4017094017094016,1.7054263565891472,4.625,1.8558139534883722,0.4120603015075377,0.2607449856733524,0.6444444444444445,0.2996742671009772
2011-04-30T01:00:20.000+02:00,4.3125,0.6235294117647059,2.331034482758621,1.7170542635658914,4.029629629629629,1.5424354243542435,0.3995859213250518,0.26390870185449355,0.6023564064801178,0.21335268505079827
2011-01-28T04:54:33.000+01:00,3.619047619047619,0.5670103092783505,2.2116788321167884,1.6121673003802282,4.724770642201835,1.8412698412698412,0.37727272727272726,0.23435225618631733,0.6506410256410257,0.29608938547486036
