CONSERVATISM;;;;;;;;
CONSERVATIVE#1;;;;;;Passive;;
CONSERVATIVE#2;;;;;;Passive;;
CONSERVATIVE#3;;;;;;Passive;;
CONSERVE;Positiv;;;;Active;;;
CONSIDER#1;Positiv;;;;;;;
CONSIDER#2;Positiv;;;;;;;
CONSIDERABLE#1;;;Strong;;;;Ovrst;
CONSIDERABLE#2;;;Strong;;;;Ovrst;
CONSIDERATE;Positiv;;;;;;;
CONSIDERATION#1;Positiv;;;;;;;
CONSIDERATION#2;;;;;;;;
CONSIGN;Positiv;;;;Active;;;
CONSIST;;;;;;Passive;;
CONSISTENCY;Positiv;;Strong;;;;;
CONSISTENT;Positiv;;Strong;;;;;
CONSOLATION;;;;;;;;
CONSOLE;Positiv;;;;Active;;;
CONSOLIDATE;Positiv;;Strong;;;;;
CONSOLIDATION;;;;;;;;
CONSPICUOUS;;;;;;;Ovrst;
CONSPIRACY;;Negativ;;;;;;
CONSPIRATOR;;Negativ;;;;;;
CONSPIRE;;Negativ;;;Active;;;
CONSTABLE;;;Strong;;;;;
CONSTANCY;Positiv;;;;;;;
CONSTANT#1;;;Strong;;;;Ovrst;
CONSTANT#2;;;Strong;;;;;
CONSTERNATION;;Negativ;;;;;;
CONSTITUENT;;;;;;;;
CONSTITUTE;;;Strong;;;Passive;;
CONSTITUTION;;;Strong;;;;;
CONSTITUTIONAL;;;Strong;;;;;
CONSTRAIN;;Negativ;Strong;;;;;
CONSTRAINT;;Negativ;Strong;;;;;
CONSTRUCT;;;Strong;;Active;;;
CONSTRUCTION;;;Strong;;Active;;;
CONSTRUCTIVE;Positiv;;Strong;;;;;
CONSTRUE;;;;;;;;
CONSULT;Positiv;;;;;;;
CONSULTANT;;;;;;;;
CONSULTATION;Positiv;;;;;;;
CONSUME;;;;;Active;;;
CONSUMER;;;;;;;;
CONSUMMATE;Positiv;;;;Active;;;
CONSUMPTION;;;;;Active;;;
CONSUMPTIVE;;Negativ;Strong;;Active;;;
CONTACT#1;Positiv;;;;Active;;;
CONTACT#2;Positiv;;;;Active;;;
CONTAGIOUS;;Negativ;;;;;;
CONTAIN;;;Strong;;Active;;;
CONTAMINATE;;Negativ;;;Active;;;
CONTAMINATION;;Negativ;;;;;;
CONTEMPLATE;;;;;;Passive;;
CONTEMPLATION;;;;;;Passive;;
CONTEMPORANEOUS;;;;;;;;
CONTEMPT;;Negativ;;;;;;
CONTEMPTIBLE;;Negativ;;;;;;
CONTEMPTUOUS;;Negativ;;;;;;
CONTEND;;Negativ;Strong;;Active;;;
CONTENT#1;;;;;;;;
CONTENT#2;;;;;;;;
CONTENT#3;Positiv;;;;;Passive;;
CONTENT#4;Positiv;;;;;Passive;;
CONTENT#5;Positiv;;;;;Passive;;
CONTENTION;;;Strong;;Active;;;
CONTENTMENT;Positiv;;;;;;;
CONTEST#1;;;Strong;;Active;;;
CONTEST#2;;;Strong;;Active;;;
CONTEXT;;;;;;;;
CONTINENT;;;;;;;;
CONTINENTAL;;;;;;;;
CONTINGENCY;;;;;;;;
CONTINGENT;;;;;;;;Undrst
CONTINUAL#1;;;Strong;;Active;;Ovrst;
CONTINUAL#2;;;Strong;;Active;;Ovrst;
CONTINUATION;;;;;;;;
CONTINUE#1;;;Strong;;Active;;;
CONTINUE#2;;;Strong;;Active;;;
CONTINUITY;Positiv;;Strong;;Active;;;
CONTINUOUS;;;Strong;;Active;;Ovrst;
CONTINUUM;;;;;;;;
CONTRACT#1;;;Strong;;;;;
CONTRACT#2;;;;;;;;
CONTRACT#3;;;;;;Passive;;
CONTRACTUAL;;;;;;;;
CONTRADICT;;Negativ;;;;;;
CONTRADICTION;;Negativ;;;;;;
CONTRADICTORY;;Negativ;;;;;Ovrst;
CONTRARY;;Negativ;;;;;;
CONTRAST#1;;;;;;;;
CONTRAST#2;;;;;;;;
CONTRIBUTE#1;Positiv;;Strong;;Active;;;
CONTRIBUTE#2;Positiv;;Strong;;Active;;;
CONTRIBUTION;Positiv;;Strong;;Active;;;
CONTRIBUTOR;Positiv;;;;;;;
CONTRIVE;;;;;;;;
CONTROL#1;;;Strong;;Active;;;
CONTROL#2;;;Strong;;Active;;;
CONTROL#3;;;;Weak;;Passive;;
CONTROL#4;;;Strong;;Active;;;
CONTROLLER;;;Strong;;;;;
CONTROVERSIAL;;Negativ;;;;;;Undrst
CONTROVERSY;;Negativ;;;;;;
CONVENE;Positiv;;;;Active;;;
CONVENIENCE;;;;;;;;
CONVENIENT;;;;;;;;
CONVENT;;;;;;;;
CONVENTION;;;;;;;;
CONVENTIONAL;;;;;;;;
CONVERSATION;;;;;;;;
CONVERSE;;;;;;;;
CONVERSION;;;;;;;;
CONVERT#1;;;;;Active;;;
CONVERT#2;;;Strong;;Active;;;
CONVEY;;;;;Active;;;
CONVICT#1;;Negativ;;Weak;;Passive;;
CONVICT#2;;Negativ;Strong;;Active;;;
CONVICTION;Positiv;;Strong;;;;;
CONVINCE#1;Positiv;;Strong;;Active;;;
CONVINCE#2;Positiv;;Strong;;Active;;;
CONVINCED#1;;;;;;Passive;;
CONVINCED#2;;;;;;Passive;;
CONVULSE;;;;;;;;
COOK#1;;;;;;;;
COOK#2;;;;;;;;
COOK#3;;;;;;;;
COOK#4;;;;;;;;
COOKIE;;;;;;;;
COOKY;;;;;;;;
COOL;;Negativ;;;;Passive;;
COOLNESS;;Negativ;;;;;;
COOPERATE;Positiv;;Strong;;Active;;;
COOPERATION;Positiv;;Strong;;Active;;;
COOPERATIVE#1;Positiv;;Strong;;;;;
COOPERATIVE#2;Positiv;;;;Active;;;
COOPERATIVE#3;Positiv;;Strong;;Active;;;
COORDINATE;Positiv;;Strong;;Active;;;
COORDINATION;Positiv;;Strong;;;;;
COP;;;Strong;;;;;
COPE;;;;;;Passive;;
COPPER;;;;;;;;
COPY#1;;;;;Active;;;
COPY#2;;;;;Active;;;
COPYRIGHT;;;;;;;;
CORD;;;;;;;;
CORDIAL;Positiv;;;;;;;
CORE;;;Strong;;;;;
CORN;;;;;;;;
CORNER;;;;;;;;
CORP;;;;;;;;
CORPORAL;;;Strong;;;;;
CORPORATE;;;Strong;;;;;
CORPORATION;;;Strong;;;;;
CORPS#1;;;;;;;;
CORPS#2;;;;;;;;
CORPUS;;;;;;;;
CORRECT#1;Positiv;;;;;;Ovrst;
CORRECT#2;Positiv;;Strong;;;;;
CORRECT#3;Positiv;;;;;;Ovrst;
CORRECT#4;;;;;;;;
CORRECTION;Positiv;;;;;;;
CORRECTIVE;;;;;;;;
CORRELATE#1;;;;;;;;
CORRELATE#2;;;;;;;;
CORRELATION;;;;;;;;
CORRESPOND;;;;;;;;
CORRESPONDENCE;;;;;;;;
CORRESPONDENT;;;;;;;;
CORRODE;;Negativ;;;;Passive;;
CORROSION;;Negativ;;;;;;
CORROSIVE;;Negativ;;;;;;
CORRUPT;;Negativ;;;;;;
CORRUPTION;;Negativ;;;;;;
CORSICA;;;;;;;;
COSMIC;;;;;;;;
COST#1;;Negativ;;;;;;
COST#2;;Negativ;;;;;;
COSTA;;;;;;;;
COSTA-RICA;;;;;;;;
COSTLINESS;;Negativ;;;;;;
COSTLY;;Negativ;;;;;;
COSTUME;;;;;;;;
COTTAGE;;;;;;;;
COTTON;;;;;;;;
COULD;;;;;;;;
COUNCIL;Positiv;;Strong;;;;;
COUNSEL#1;Positiv;;;;;;;
COUNSEL#2;Positiv;;;;;;;
COUNSELOR;;;;;;;;
COUNT#1;;;;;;;;
COUNT#2;;;;;;;;
COUNTERACT;;Negativ;Strong;;Active;;;
COUNTERACTION;;Negativ;Strong;;Active;;;
COUNTERBALANCE;;;;;;;;
COUNTERFEIT;;Negativ;;;;;;
COUNTERPART;;;;;;;;
COUNTLESS;;;Strong;;;;Ovrst;
COUNTRY#1;;;;;;;;
COUNTRY#2;;;;;;;;
COUNTRY#3;;;;;;;;
COUNTY;;;;;;;;
COUP;;;;;;;;
COUPLE#1;;;;;;;;
COUPLE#2;;;;;;;;
COUPLE#3;;;;;;;;
COURAGE;Positiv;;Strong;;;;;
COURAGEOUS;Positiv;;Strong;;;;;
COURSE#1;;;;;;;;
COURSE#2;;;;;;;;
COURSE#3;;;;;;;Ovrst;
COURT#1;;;Strong;;;;;
COURT#2;;;;;Active;;;
COURT#3;;;Strong;;;;;
COURTEOUS;Positiv;;;;;;;
COURTESY;Positiv;;;;;;;
COURTLY;Positiv;;;;;;;
COUSIN;;;;;;;;
COVENANT;Positiv;;;;;;;
COVER#1;;;;;;;;
COVER#2;;;;;Active;;;
COVER#3;;;;;;Passive;;
COVERAGE;;;;;;;;
COVERT;;Negativ;;;;;;
COVET;;Negativ;;Weak;;Passive;;
COW;;;;;;;;
COWARD;;Negativ;;Weak;;Passive;;
COYOTE;;;;;;;;
COZY;Positiv;;;;;;;
CRACK#1;;;;Weak;;;;
CRACK#2;;;;Weak;Active;;;
CRAFT;;;;;;;;
CRAFTY;;Negativ;;;;;;
CRAM;;Negativ;;;Active;;;
CRAMP;;Negativ;;;Active;;;
CRANKY;;Negativ;;;;;;
CRASH#1;;;;;;;;
CRASH#2;;;;;;;;
CRASS;;Negativ;;;;;;
CRAVE;;Negativ;;Weak;;Passive;;
CRAWL#1;;;;Weak;Active;;;
CRAWL#2;;Negativ;;Weak;;;;
CRAWL#3;;;;Weak;;;;
CRAZE;;Negativ;;;;;;
CRAZINESS;;Negativ;;;;;;
CRAZY;;Negativ;;;;;;
CREAM#1;;;;;;;;
CREAM#2;;;Strong;;Active;;;
CREATE;Positiv;;Strong;;Active;;;
CREATION;;;Strong;;Active;;;
CREATIVE;Positiv;;;;Active;;;
CREATIVITY;Positiv;;;;Active;;;
CREATOR;;;Strong;;Active;;;
CREATURE;;;;;;Passive;;
CREDENTIALS;Positiv;;;;;;;
CREDIBILITY;Positiv;;;;;;;
CREDIBLE;Positiv;;;;;;;
CREDIT#1;;;;;;;;
CREDIT#2;Positiv;;;;;;;
CREDIT#3;;;;;;;;
CREDIT#4;Positiv;;;;;;;
CREDITABLE;;;;;;;;
CREDO;;;;;;;;
CREDULITY;;;;;;;;
CREDULOUS;;Negativ;;Weak;;;;
CREEK;;;;;;;;
CREEP#1;;;;Weak;Active;;;
CREEP#2;;;;Weak;Active;;;
CREPT;;;;Weak;Active;;;
CREST;;;;;;;;
CRETE;;;;;;;;
CREW;;;;;;;;
CRIME;;Negativ;;;;;;
CRIMINAL;;Negativ;;;;;;
CRINGE;;Negativ;;;;Passive;;
CRIPPLE;;Negativ;;;Active;;;
CRISIS;;Negativ;;;;;;
CRISP;;;;;;;;
CRITERIA;;;;;;;;
CRITERION;;;;;;;;
CRITIC;;Negativ;;;;;;
CRITICAL;;;;;;;Ovrst;
CRITICISE#1;;;;;;;;
CRITICISM;;;;;;;;
CRITICIZE;;Negativ;;;;;;
CROAK;;Negativ;;;;Passive;;
CROOK;;Negativ;;;;;;
CROOKED;;Negativ;;;;;;
CROP#1;;;;;;;;
CROP#2;;;;;;;;
CROSS#1;;;;;;;;
CROSS#10;;;;;;;;
CROSS#11;;;;;;;;
CROSS#12;;;;;;;;
CROSS#2;;;;;;;;
CROSS#3;;Negativ;;;Active;;;
CROSS#4;;;;;;;;
CROSS#5;;;;;;;;
CROSS#6;;Negativ;;;Active;;;
CROSS#7;;Negativ;;;Active;;;
CROSS#8;;;;;;;;
CROSS#9;;;;;;;;
CROSS#_10;;;;;;;;
CROSS#_11;;;;;;;;
CROSS#_12;;;;;;;;
CROSS-SECTIONAL;;;;;;;;
CROSSROAD;;;;;;;;
CROUCH#1;;;;;;;;
CROUCH#2;;;;;;;;
CROWD#1;;;Strong;;;;;
CROWD#2;;;;;;;;
CROWD#3;;;Strong;;Active;;;
CROWN#1;;;;;;;;
CROWN#2;;;;;;;;
CRUCIAL;;;;;;;Ovrst;
CRUCIFIX;;;;;;;;
CRUDE;;Negativ;;;;;Ovrst;
CRUEL;;Negativ;;;;;;
CRUELTY;;Negativ;;;;;;
CRUMBLE;;Negativ;;Weak;;Passive;;
CRUMPLE;;Negativ;;Weak;;Passive;;
CRUSADE;Positiv;;;;;;;
CRUSADER;Positiv;;;;;;;
CRUSH#1;;Negativ;Strong;;Active;;;
CRUSH#2;;Negativ;Strong;;Active;;;
CRUSHING;;Negativ;Strong;;;;;
CRUTCH;;;;;;;;
CRY#1;;;;;;Passive;;
CRY#2;;;;;;Passive;;
CUBA;;;;;;;;
CUBAN;;;;;;;;
CUBIC;;;;;;;;
CUBISM;;;;;;;;
CUDDLE;Positiv;;;;Active;;;
CULMINATE;Positiv;;;;Active;;;
CULMINATION;Positiv;;;;;;;
CULPABLE;;Negativ;;;;;;
CULPRIT;;Negativ;;;;;;
CULT;;;;;;;;
CULTIVATE#1;Positiv;;;;Active;;;
CULTIVATE#2;Positiv;;;;Active;;;
CULTIVATION;Positiv;;;;;;;
CULTURAL;;;;;;;;
CULTURE#1;;;;;;;;
CULTURE#2;Positiv;;;;;;;
CUMBERSOME;;Negativ;Strong;;;;;
CUMULATIVE;;;Strong;;;;;
CUP;;;;;;;;
CUPID;Positiv;;;;;;;
CURB#1;;;;;;;;
CURB#2;;;Strong;;Active;;;
CURE#1;Positiv;;;;;;;
CURE#2;Positiv;;;;;;;
CURIOSITY;;;;;;Passive;;
CURIOUS;;;;;;Passive;;
CURL#1;;;;;;;;
CURL#2;;;;;;;;
CURRENCY;;;;;;;;
CURRENT#1;;;;;;;;
CURRENT#2;;;;;;;;
CURRENT#3;;;;;;;;
CURSE#1;;Negativ;;;;;;
CURSE#2;;Negativ;;;;;;
CURSORY;;Negativ;;;;Passive;;Undrst
CURT;;Negativ;;;;;;
CURTAIL;;Negativ;;;Active;;;
CURTAIN;;;;;;;;
CURTSEY;Positiv;;;;Active;;;
CURVE;;;;;;;;
CUSTOM#1;;;;;;;Ovrst;
CUSTOM#2;;;;;;;;
CUSTOMARY;;;;;;;;Undrst
CUSTOMER;;;;;;;;
CUT#1;;Negativ;Strong;;Active;;;
CUT#2;;Negativ;Strong;;Active;;;
CUT#3;;;;;;;;
CUTE;Positiv;;;;;;;
CYCLE;;;;;;;;
CYLINDER;;;;;;;;
CYNICAL;;Negativ;;;;;;
CYNICISM;;Negativ;;;;;Ovrst;
CYPRUS;;;;;;;;
CZECH;;;;;;;;
CZECHOSLOVAKIA;;;;;;;;
DAD;;;;;;;;
DADDY;;;;;;;;
DAGGER;;;;;;;;
DAHOMEY;;;;;;;;
DAILY;;;;;;;Ovrst;
DAIRY;;;;;;;;
DAKOTA;;;;;;;;
DAMAGE#1;;Negativ;Strong;;Active;;;
DAMAGE#2;;Negativ;Strong;;Active;;;
DAMN;;Negativ;;;;;;
DAMNABLE;;Negativ;;;;;;
DAMNED;;Negativ;;;;;;
DAMP;;;;;;;;
DANCE#1;Positiv;;;;;;;
DANCE#2;Positiv;;;;Active;;;
DANCE#3;Positiv;;;;Active;;;
DANCER;;;;;;;;
DANGER;;Negativ;;;;;Ovrst;
DANGEROUS;;Negativ;;;;;Ovrst;
DANISH;;;;;;;;
DARE;Positiv;;;;;;;
DARING;Positiv;;Strong;;;;;
DARK;;Negativ;;;;;;
DARKEN;;Negativ;;;;;;
DARKNESS;;Negativ;;;;;;
DARLING;Positiv;;;;;;;
DARN;;Negativ;;;;;;
DASH;;;;;Active;;Ovrst;
DATA;;;;;;;;
DATE#1;;;;;;;;
DATE#2;;;;;;;;
DATE#3;;;;;;;;
DATE#4;;;;;;;;
DAUGHTER;;;;;;;;
DAUNTING;;Negativ;;;;;;
DAUNTLESS;Positiv;;Strong;;;;;
DAWDLE;;Negativ;;;Active;;;
DAWN#1;;;;;;;;
DAWN#2;Positiv;;;;;;;
DAWN#3;;;;;;;;
DAY;;;;;;;;
DAYLIGHT;;;;;;;;
DAYTIME;;;;;;;;
DAZE;;Negativ;;;;;;Undrst
DAZZLE;Positiv;;Strong;;Active;;;
DEAD;;Negativ;;Weak;;Passive;;
DEADLOCK;;Negativ;;Weak;;;;
DEADLY;;Negativ;Strong;;;;;
DEADWEIGHT;;Negativ;;;;;;
DEAF;;Negativ;;;;;;
DEAFNESS;;Negativ;;;;;;
DEAL#1;Positiv;;;;;;;
DEAL#2;;;;;Active;;;
DEAL#3;;;;;;;;
DEAL#4;;;;;;;;
DEAL#5;;;;;;;;
DEAL#6;;Negativ;;;;;;
DEALER;;;;;;;;
DEALT#1;;;;;;;;
DEAN;;;Strong;;;;;
DEAR#1;Positiv;;;;;;;
DEAR#2;Positiv;;;;;;;
DEARTH;;Negativ;;Weak;;Passive;;
DEATH;;Negativ;;Weak;;Passive;;
DEBATABLE;;Negativ;;;;;Ovrst;
DEBATE#1;;;;;Active;;;
DEBATE#2;;;;;Active;;;
DEBT;;;;Weak;;;;
DEBTOR;;Negativ;;Weak;;;;
DEBUT;;;;;;;;
DECADE;;;;;;;;
DECADENCE;;Negativ;;;;;Ovrst;
DECADENT;;Negativ;;;;;Ovrst;
DECAY#1;;Negativ;;Weak;;Passive;;
DECAY#2;;Negativ;;Weak;;Passive;;
DECEASE;;Negativ;;;Active;;;
DECEIT;;Negativ;;;;;;
DECEITFUL;;Negativ;;;;;;
DECEIVE#1;;Negativ;;;Active;;;
DECEIVE#2;;Negativ;;;Active;;;
DECEMBER;;;;;;;;
DECENCY;Positiv;;;;;;;
DECENT;Positiv;;;;;;;
DECENTRALIZE;;;;;;;;
DECEPTION;;Negativ;;;Active;;;
DECEPTIVE;;Negativ;;;;;;
DECIDE#1;;;Strong;;Active;;;
DECIDE#2;;;Strong;;;;Ovrst;
DECIDE#3;;;Strong;;;;Ovrst;
DECIMAL;;;;;;;;
DECIPHER;Positiv;;;;Active;;;
DECISION;;;Strong;;Active;;;
DECISIVE;;;Strong;;Active;;Ovrst;
DECK;;;;;;;;
DECLARATION;;;Strong;;;;;
DECLARE;;;Strong;;;;;
DECLINE#1;;Negativ;;Weak;;Passive;;
DECLINE#2;;Negativ;;Weak;;Passive;;
DECOMPOSE;;Negativ;;;;Passive;;
DECORATE;Positiv;;;;Active;;;
DECORATION;Positiv;;;;;;;
DECORATIVE;Positiv;;;;;;;
DECREASE#1;;Negativ;;Weak;;Passive;;
DECREASE#2;;Negativ;;Weak;;Passive;;
DECREE;;;;;;;;
DEDICATE#1;Positiv;;Strong;;;;;
DEDICATE#2;Positiv;;Strong;;;;;
DEDICATION;Positiv;;Strong;;;;;
DEDUCE;Positiv;;;;Active;;;
DEDUCT;;;;;Active;;;
DEEM;;;;;;Passive;;
DEEP#1;;;Strong;;;;;
DEEP#2;;;Strong;;;;Ovrst;
DEEP#3;;;Strong;;;;;
DEEP#4;;;Strong;;;;;
DEEPEN;;;Strong;;Active;;;
DEER;;;;;;;;
DEFAME;;Negativ;;;Active;;;
DEFAULT;;Negativ;;;Active;;;
DEFEAT#1;;Negativ;;;;;;
DEFEAT#2;;Negativ;Strong;;Active;;;
DEFECATE;;;;;;;;
DEFECT;;Negativ;;Weak;;;;
DEFECTIVE;;Negativ;;Weak;;;;
DEFENCE;;;;;;;;
DEFEND;Positiv;;Strong;;Active;;;
DEFENDANT;;Negativ;;Weak;;;;
DEFENDER;Positiv;;Strong;;Active;;;
DEFENSE;Positiv;;Strong;;Active;;;
DEFENSE-COMMUNITY;;;;;;;;
DEFENSIVE;;Negativ;;Weak;;Passive;;
DEFER;;;;;;Passive;;
DEFERENCE;Positiv;;;;;;;
DEFIANCE;;Negativ;Strong;;;;;
DEFIANT;;Negativ;Strong;;;;;
DEFICIENCY;;Negativ;;Weak;;;;
DEFICIENT;;Negativ;;Weak;;;;
DEFICIT;;Negativ;;Weak;;;;
DEFILE;;Negativ;;;Active;;;
DEFINE;;;;;;;;
DEFINITE;;;Strong;;;;Ovrst;
DEFINITELY;;;;;;;;
DEFINITION;;;;;;;;
DEFINITIVE;Positiv;;Strong;;;;;
DEFRAY;;;;;;;;
DEFY;;Negativ;Strong;;Active;;;
DEGENERATE;;Negativ;;Weak;;Passive;Ovrst;
DEGRADE;;Negativ;;;Active;;;
DEGREE#1;;;;;;;;
DEGREE#2;;;;;;;;
DEGREE#3;;;;;;;;
DEJECT;;;;;;;;
DEJECTED;;Negativ;;Weak;;;;
DELAY#1;;Negativ;;Weak;;Passive;;
DELAY#2;;Negativ;;Weak;;Passive;;
DELEGATE;;;;;;;;
DELEGATION;;;;;;;;
DELEWARE;;;;;;;;
DELIBERATE#1;;;Strong;;Active;;;
DELIBERATE#2;;;Strong;;Active;;;
DELIBERATION;;;;;;;;
DELICACY;Positiv;;;;;;Ovrst;
DELICATE;Positiv;;;Weak;;;;
DELIGHT#1;Positiv;;;;;;;
DELIGHT#2;Positiv;;;;;;;
DELIGHTFUL;Positiv;;;;;;;
DELINQUENCY;;Negativ;;Weak;;;;
DELINQUENT;;Negativ;;Weak;;;;
DELIRIUM;;Negativ;;Weak;;;Ovrst;
DELIVER;;;Strong;;Active;;;
DELIVERY;;;Strong;;Active;;;
DELUDE#1;;;;;;;;
DELUDE#2;;;;;;;;
DELUGE;;Negativ;Strong;;;;Ovrst;
DELUSION;;Negativ;;Weak;;;;
DEMAND#1;;;Strong;;;;;
DEMAND#2;;;Strong;;Active;;;
DEMAND#3;;;Strong;;Active;;;
DEMAND#4;;;Strong;;Active;;;
DEMEAN;;Negativ;;;Active;;;
DEMISE;;Negativ;;Weak;;Passive;;
DEMO;;;;;;;;
DEMOBILIZATION;;;;;;;;
DEMOBILIZE;;;;;;;;
DEMOCRACY;;;;;;;;
DEMOCRAT;;;;;;;;
DEMOCRATIC#1;;;;;;;;
DEMOCRATIC#2;;;;;;;;
DEMOCRATIZATION;;;;;;;;
DEMOLISH;;Negativ;Strong;;Active;;;
DEMON;;Negativ;;;;;;
DEMONSTRATE;;;Strong;;Active;;;
DEMONSTRATION#1;;;Strong;;Active;;;
DEMONSTRATION#2;;;Strong;;Active;;;
DEMORALISE#1;;;;;;;;
DEMORALIZE;;Negativ;Strong;;;;;
DENIAL;;Negativ;;;;;;
DENMARK;;;;;;;;
DENOMINATIONAL;;;;;;;;
DENOTE;;;;;;;;
DENOUNCE;;Negativ;;;Active;;;
DENSE;;;Strong;;;;;
DENSITY;;;Strong;;;;;
DENT;;Negativ;;;Active;;;
DENTIST;;;;;;;;
DENUNCIATION;;;;;;;;
DENY;;Negativ;;;;;;
DEPART;;;;;Active;;;
DEPARTMENT#1;;;;;;;;
DEPARTMENT#2;;;;;;;;
DEPARTURE;;;;;Active;;;
DEPEND#1;;;;Weak;;Passive;;
DEPEND#2;;;;Weak;;Passive;;
DEPENDABILITY;Positiv;;Strong;;;;Ovrst;
DEPENDABLE;Positiv;;Strong;;;;Ovrst;
DEPENDENCE;;;;Weak;;Passive;;
DEPENDENCY;;;;;;;;
DEPENDENT;;Negativ;;Weak;;Passive;;
DEPICT;;;;;;;;
DEPLETE;;Negativ;;;;;;
DEPLORABLE;;Negativ;;;;;;
DEPLORE;;Negativ;;;;Passive;;
DEPLOY;;;Strong;;Active;;;
DEPOSE;;Negativ;;;Active;;;
DEPOSITION;;;;;Active;;;
DEPRAVED;;Negativ;;;;;;
DEPRECIATE;;Negativ;;Weak;;Passive;;
DEPRECIATION;;Negativ;;;;Passive;;
DEPRESS#1;;Negativ;;Weak;;Passive;;
DEPRESS#2;;Negativ;;;;;;
DEPRESS#3;;Negativ;;;;;;
DEPRESSION#1;;Negativ;;Weak;;;;
DEPRESSION#2;;Negativ;;Weak;;;;
DEPRIVATION;;;;;;;;
DEPRIVE;;Negativ;Strong;;Active;;;
DEPTH;;;Strong;;;;;
DEPUTY;;;;;;;;
DERBY;;;;;;;;
DERIDE;;Negativ;;;Active;;;
DERISION;;Negativ;;;;;;
DERISIVE;;Negativ;;;;;;
DERIVE;;;;;Active;;;
DEROGATORY;;Negativ;;;;;;
DESCEND;;;;Weak;;;;
DESCENDANT;;;;;;;;
DESCRIBE;;;;;;;;
DESCRIPTION;;;;;;;;
DESCRIPTIVE;;;;;;;;
DESCRY;Positiv;;;;Active;;;
DESEGREGATION;;;;;;;;
DESERT#1;;;;;;;;
DESERT#2;;Negativ;;;;;;
DESERT#3;;;;;;;;
DESERT#4;;Negativ;;Weak;;Passive;;
DESERTION;;Negativ;;;;;Ovrst;
DESERVE;Positiv;;;;;;;
DESERVEDLY;Positiv;;Strong;;;;;
DESIGN#1;;;;;;;;
DESIGN#2;;;;;Active;;;
DESIGNATE#1;;;;;Active;;;
DESIGNATE#2;;;Strong;;Active;;;
DESIGNER;;;;;;;;
DESIRABLE;Positiv;;;;;;;
DESIRE#1;;;;;;Passive;;
DESIRE#2;;;;;;Passive;;
DESIRE#3;;Negativ;;;;Passive;;
DESIROUS;Positiv;;;;;;;
DESK;;;;;;;;
DESOLATE;;Negativ;;Weak;;;;
DESOLATION;;Negativ;;;;;;
DESPAIR#1;;Negativ;;Weak;;Passive;;
DESPAIR#2;;Negativ;;Weak;;Passive;;
DESPERATE;;Negativ;;Weak;;;;
DESPERATION;;Negativ;;;;;;
DESPICABLE;;Negativ;;;;;;
DESPISE#1;;Negativ;Strong;;;;;
DESPISE#2;;Negativ;Strong;;;;;
DESPITE;;;;;;;;Undrst
DESPONDENT;;;;;;;;
DESPOT;;;;;;;;
DESPOTISM;;;;;;;;
DESSERT;;;;;;;;
DESTINATION;;;;;;;;
DESTINE;;;;;;;;
DESTINY;;;Strong;;;;;
DESTITUTE;;Negativ;;Weak;;;;
DESTROY;;Negativ;Strong;;Active;;;
DESTROYER;;;;;;;;
DESTRUCT;;;;;;;;
DESTRUCTION;;Negativ;;;Active;;;
DESTRUCTIVE;;Negativ;Strong;;Active;;;
DETACH;;;;;;;;
DETACHMENT;;Negativ;;;;;Ovrst;
DETAIL;;;;;;;;
DETAIN;;Negativ;;;Active;;;
DETECT#1;;;;;Active;;;
DETECT#2;;;;;Active;;;
DETECTION;;;;;Active;;;
DETECTIVE;;;;;Active;;;
DETER;;Negativ;Strong;;Active;;;
DETERMINATION;;;Strong;;Active;;Ovrst;
DETERMINE#1;;;Strong;;Active;;Ovrst;
DETERMINE#2;;;Strong;;Active;;;
DETERMINE#3;;;Strong;;Active;;;
DETERMINISTIC;;;;;;;;
DETERRED;;;;;;;;
DETERRENT;;Negativ;Strong;;;;;
DETEST;;Negativ;;;Active;;;
DETESTABLE;;Negativ;;;;;;
DETRACT;;Negativ;;;Active;;;
DETRIMENTAL;;Negativ;Strong;;;;;
DEVASTATE;;Negativ;Strong;;Active;;;
DEVASTATION;;Negativ;;;;;;
DEVELOP;;;Strong;;Active;;;
DEVELOPMENT;;;Strong;;Active;;;
DEVIANT;;;;;;;;
DEVIATE;;Negativ;;;Active;;;
DEVIATION;;Negativ;;;;;;
DEVICE;;;;;;;;
DEVIL;;Negativ;;;;;;
DEVILISH;;Negativ;;;;;;
DEVIOUS;;Negativ;;;;;;
DEVISE;;;;;;;;
DEVOID;;Negativ;;Weak;;;;
DEVOLVE;;;;;;;;
DEVOTE#1;Positiv;;;;Active;;;
DEVOTE#2;Positiv;;;;;;;
DEVOTION;Positiv;;;;;Passive;;
DEVOUT;Positiv;;Strong;;;;;
DEXTERITY;Positiv;;Strong;;;;;
DIABOLIC;;Negativ;;;;;;
DIABOLICAL;;Negativ;;;;;;
DIAGNOSIS;;;;;;;;
DIALECT;;;;;;;;
DIALOGUE;;;;;;;;
DIAMETER;;;;;;;;
DICE;;;;;;;;
DICTATE;;Negativ;;;Active;;;
DICTATOR;;;Strong;;;;;
DICTATORIAL;;Negativ;;;Active;;;
DICTATORSHIP;;;Strong;;;;;
DICTION;;;;;;;;
DICTIONARY;;;;;;;;
DID#1;;;;;;;;
DIE;;;;;;;;
DIET#1;;;;;;;;
DIET#2;;;;;;;;
DIFFER;;Negativ;;;Active;;;
DIFFERENCE;;;;;;;;
DIFFERENT#1;;;;;;;;
